"","slide","initalAOI","fixationTime","correctedAOI"
"774","10.bmp",7,0.23013,1
"775","10.bmp",1,0.26352,8
"776","10.bmp",2,0.2301,7
"777","10.bmp",0,0.14832,0
"778","10.bmp",3,0.23026,3
"779","10.bmp",5,0.29605,6
"780","10.bmp",4,0.24457,5
"781","10.bmp",5,0.47629,6
"782","10.bmp",9,0.27856,9
"783","10.bmp",8,0.43399,2
"784","10.bmp",2,0.24582,7
"785","10.bmp",4,0.24637,5
"786","10.bmp",7,0.19711,1
"787","10.bmp",1,0.37814,8
"788","10.bmp",1,0.34476,8
"789","10.bmp",2,0.23019,7
"790","10.bmp",8,0.21356,2
"791","10.bmp",1,0.19638,8
"792","10.bmp",9,0.37918,9
"793","10.bmp",6,0.37811,4
"794","10.bmp",5,0.34503,6
"795","10.bmp",8,0.23022,2
"796","10.bmp",8,0.06604,2
"797","10.bmp",2,0.45676,7
"798","11.bmp",1,0.62488,8
"799","11.bmp",7,0.17966,4
"800","11.bmp",9,0.47568,3
"801","11.bmp",6,0.32849,6
"802","11.bmp",3,0.33957,2
"803","11.bmp",4,0.23019,5
"804","11.bmp",8,0.31238,9
"805","11.bmp",6,0.54349,6
"806","11.bmp",8,0.4761,9
"807","11.bmp",6,0.24634,6
"808","11.bmp",9,0.23038,3
"809","11.bmp",9,0.34497,3
"810","11.bmp",9,0.37769,3
"811","11.bmp",9,0.26346,3
"812","11.bmp",9,0.39471,3
"813","11.bmp",2,0.14813,1
"814","11.bmp",1,0.27927,8
"815","11.bmp",1,0.26303,8
"816","11.bmp",5,0.29532,7
"817","11.bmp",2,0.21329,1
"818","11.bmp",1,0.3118,8
"819","11.bmp",1,0.70679,8
"820","11.bmp",2,0.36389,1
"821","11.bmp",5,0.33044,7
"822","11.bmp",7,0.24689,4
"823","11.bmp",4,0.3288,5
"824","11.bmp",3,0.26434,2
"825","11.bmp",3,0.29623,2
"826","11.bmp",3,0.32861,2
"827","11.bmp",4,0.36337,5
"828","11.bmp",4,0.8537,5
"829","11.bmp",5,0.45984,7
"830","11.bmp",7,0.32925,4
"831","11.bmp",3,0.37839,2
"832","11.bmp",3,0.22144,2
"833","11.bmp",3,0.4928,2
"834","11.bmp",8,0.31186,9
"835","11.bmp",6,0.27914,6
"836","11.bmp",8,0.19727,9
"837","11.bmp",5,0.24677,7
"838","11.bmp",2,0.27902,1
"839","11.bmp",1,0.6387,8
"840","11.bmp",0,0.24646,0
"841","11.bmp",0,0.31174,0
"842","11.bmp",6,0.08218,6
"843","11.bmp",5,0.19635,7
"844","11.bmp",5,0.26355,7
"845","11.bmp",0,0.19736,0
"846","11.bmp",9,0.27902,3
"847","11.bmp",6,0.31558,6
"848","11.bmp",7,0.19672,4
"849","11.bmp",9,0.25632,3
"850","11.bmp",2,0.27948,1
"851","11.bmp",1,0.27887,8
"852","11.bmp",0,1.0025,0
"853","11.bmp",2,0.41061,1
"854","11.bmp",2,0.21371,1
"855","11.bmp",4,0.27951,5
"856","11.bmp",4,0.13104,5
"857","11.bmp",5,0.19601,7
"858","11.bmp",6,0.5257,6
"859","11.bmp",8,0.46945,9
"860","11.bmp",8,0.13,9
"861","11.bmp",1,0.24857,8
"862","11.bmp",1,0.27948,8
"863","11.bmp",8,0.36188,9
"864","11.bmp",8,0.29584,9
"865","11.bmp",3,0.2471,2
"866","11.bmp",4,0.29562,5
"867","11.bmp",7,0.90332,4
"868","11.bmp",5,0.36121,7
"869","11.bmp",6,0.47638,6
"870","11.bmp",0,0.39426,0
"871","11.bmp",5,0.36176,7
"872","11.bmp",9,0.29532,3
"873","11.bmp",2,0.23007,1
"874","11.bmp",5,0.36163,7
"875","11.bmp",5,0.60715,7
"876","11.bmp",1,0.04922,8
"877","11.bmp",1,0.39453,8
"878","11.bmp",2,0.24664,1
"879","11.bmp",2,0.55859,1
"880","11.bmp",5,0.19708,7
"881","11.bmp",5,0.45996,7
"882","11.bmp",3,0.2301,2
"883","11.bmp",9,0.24686,3
"884","11.bmp",9,0.27902,3
"885","11.bmp",1,0.04938,8
"886","11.bmp",2,0.57532,1
"887","11.bmp",6,0.40775,6
"888","11.bmp",9,0.22989,3
"889","11.bmp",7,0.1972,4
"890","11.bmp",9,0.2132,3
"891","11.bmp",0,0.48578,0
"892","11.bmp",8,0.28448,9
"893","11.bmp",0,0.21329,0
"894","11.bmp",9,0.24637,3
"895","11.bmp",5,0.57544,7
"896","11.bmp",2,0.26254,1
"897","11.bmp",2,0.42734,1
"898","11.bmp",0,0.19687,0
"899","11.bmp",9,0.21405,3
"900","11.bmp",9,0.39471,3
"901","11.bmp",0,0.34357,0
"902","11.bmp",2,0.21768,1
"903","11.bmp",0,0.21356,0
"904","11.bmp",8,0.22995,9
"905","11.bmp",5,0.29535,7
"906","11.bmp",2,0.2139,1
"907","11.bmp",6,0.24673,6
"908","11.bmp",7,0.26328,4
"909","11.bmp",8,0.26279,9
"910","11.bmp",7,0.22955,4
"911","11.bmp",9,0.41071,3
"912","11.bmp",9,0.34436,3
"913","11.bmp",2,0.04935,1
"914","11.bmp",2,0.34451,1
"915","11.bmp",3,0.49295,2
"916","11.bmp",3,0.27911,2
