"","slide","initialAOI","fixationTime","correctedAOI"
"99","intro.bmp",7,0.19621,7
"100","intro.bmp",4,0.23016,4
"101","intro.bmp",8,0.23011,8
"102","intro.bmp",6,0.52511,6
"103","intro.bmp",3,0.41237,3
"104","intro.bmp",3,0.77229,3
"105","intro.bmp",8,0.60813,8
"106","intro.bmp",7,0.87024,7
"107","intro.bmp",7,0.87057,7
"108","0.bmp",8,0.36149,8
"109","0.bmp",3,0.29803,3
"110","0.bmp",3,0.47611,3
"111","0.bmp",2,0.34542,2
"112","0.bmp",0,0.3121,0
"113","0.bmp",2,0.65589,2
"114","0.bmp",7,0.11521,7
"115","0.bmp",8,0.31615,8
"116","0.bmp",0,0.32851,0
"117","0.bmp",8,0.22964,8
"118","0.bmp",6,0.27785,6
"119","0.bmp",6,0.32889,6
"120","0.bmp",2,0.36138,2
"121","0.bmp",8,0.19685,8
"122","0.bmp",10,0.22948,10
"123","0.bmp",10,0.82146,10
"124","0.bmp",10,0.85474,10
"125","0.bmp",2,1.10012,2
"126","0.bmp",2,0.3444,2
"127","0.bmp",3,0.26292,3
"128","0.bmp",1,0.2135,1
"129","0.bmp",4,0.24644,4
"130","0.bmp",5,0.24728,5
"131","0.bmp",6,0.34483,6
"132","0.bmp",2,0.2794,2
"133","0.bmp",1,0.3285,1
"134","0.bmp",2,0.3279,2
"135","0.bmp",4,0.21268,4
"136","0.bmp",9,0.47601,9
"137","0.bmp",9,0.31113,9
"138","0.bmp",2,0.06584,2
"139","0.bmp",1,0.32872,1
"140","0.bmp",4,0.21357,4
"141","0.bmp",9,0.3942,9
"142","0.bmp",9,0.44349,9
"143","0.bmp",1,0.24611,1
"144","0.bmp",2,0.28261,2
"145","0.bmp",1,0.31328,1
"146","0.bmp",7,0.21512,7
"147","0.bmp",5,0.31215,5
"148","0.bmp",1,0.20035,1
"149","0.bmp",4,0.21344,4
"150","0.bmp",4,0.39265,4
"151","0.bmp",9,0.26233,9
"152","0.bmp",9,0.26282,9
"153","0.bmp",9,0.69055,9
"154","1.bmp",4,0.78911,2
"155","1.bmp",1,0.46037,5
"156","1.bmp",1,0.39442,5
"157","1.bmp",4,1.38028,2
"158","1.bmp",9,0.29349,1
"159","1.bmp",4,0.29538,2
"160","1.bmp",1,0.48511,5
"161","1.bmp",1,0.3446,5
"162","1.bmp",1,0.37714,5
"163","1.bmp",1,0.51028,5
"164","1.bmp",9,0.61696,1
"165","1.bmp",9,0.3284,1
"166","1.bmp",6,0.82118,7
"167","1.bmp",3,0.29565,6
"168","1.bmp",2,0.21432,8
"169","1.bmp",0,0.21452,0
"170","1.bmp",8,0.22968,3
"171","1.bmp",10,0.32819,10
"172","1.bmp",2,1.28142,8
"173","1.bmp",2,0.41119,8
"174","1.bmp",1,0.23007,5
"175","1.bmp",4,0.21323,2
"176","1.bmp",2,0.23068,8
"177","1.bmp",6,0.37358,7
"178","1.bmp",9,0.40945,1
"179","1.bmp",7,0.24736,4
"180","1.bmp",0,0.19693,0
"181","1.bmp",6,0.23004,7
"182","1.bmp",3,0.2137,6
"183","1.bmp",8,0.19493,3
"184","1.bmp",6,0.28055,7
"185","1.bmp",9,0.42747,1
"186","1.bmp",7,0.57486,4
"187","2.bmp",7,0.42723,6
"188","2.bmp",6,0.39413,4
"189","2.bmp",6,0.27937,4
"190","2.bmp",8,0.04962,9
"191","2.bmp",5,0.24623,3
"192","2.bmp",2,0.22829,1
"193","2.bmp",6,0.2137,4
"194","2.bmp",6,0.82071,4
"195","2.bmp",6,0.27913,4
"196","2.bmp",5,0.88739,3
"197","2.bmp",9,0.78835,8
"198","2.bmp",8,0.2146,9
"199","2.bmp",5,0.26265,3
"200","2.bmp",7,0.21346,6
"201","2.bmp",7,0.36104,6
"202","2.bmp",8,0.27946,9
"203","2.bmp",9,0.2464,8
"204","2.bmp",7,0.21362,6
"205","2.bmp",0,0.24663,0
"206","2.bmp",8,0.87045,9
"207","2.bmp",6,0.21384,4
"208","2.bmp",6,0.2542,4
"209","2.bmp",0,0.72382,0
"210","2.bmp",9,0.22977,8
"211","2.bmp",8,0.32832,9
"212","2.bmp",5,0.34505,3
"213","2.bmp",2,0.26328,1
"214","2.bmp",3,0.26292,7
"215","2.bmp",8,0.21339,9
"216","2.bmp",9,0.22978,8
"217","2.bmp",8,0.21355,9
"218","2.bmp",10,0.22835,10
"219","2.bmp",10,0.77315,10
"220","2.bmp",0,1.16885,0
"221","2.bmp",2,0.24702,1
"222","2.bmp",1,0.24249,5
"223","2.bmp",4,0.21429,2
"224","2.bmp",5,0.24631,3
"225","2.bmp",8,0.26311,9
"226","2.bmp",0,0.28157,0
"227","2.bmp",1,0.2299,5
"228","2.bmp",3,0.1976,7
"229","2.bmp",9,0.21394,8
"230","2.bmp",8,0.24609,9
"231","2.bmp",7,0.2627,6
"232","2.bmp",5,0.21379,3
"233","2.bmp",8,0.326,9
"234","2.bmp",7,0.24632,6
"235","2.bmp",8,0.36157,9
"236","2.bmp",3,0.21396,7
"237","2.bmp",5,0.27927,3
"238","3.bmp",8,0.62407,7
"239","3.bmp",5,1.28143,1
"240","3.bmp",1,0.28134,6
"241","3.bmp",10,0.21309,10
"242","3.bmp",9,0.52524,5
"243","3.bmp",6,0.21277,4
"244","3.bmp",3,0.27911,2
"245","3.bmp",8,0.19731,7
"246","3.bmp",8,0.32831,7
"247","3.bmp",10,0.36064,10
"248","3.bmp",5,0.47646,1
"249","3.bmp",2,0.29453,3
"250","3.bmp",1,0.27876,6
"251","3.bmp",3,0.21294,2
"252","3.bmp",3,0.29448,2
"253","3.bmp",6,0.19666,4
"254","3.bmp",0,0.23109,0
"255","3.bmp",6,0.21318,4
"256","3.bmp",8,0.22725,7
"257","3.bmp",9,0.32837,5
"258","3.bmp",7,0.32858,8
"259","3.bmp",2,0.1973,3
"260","3.bmp",5,0.24663,1
"261","3.bmp",8,0.42755,7
"262","3.bmp",6,0.47522,4
"263","4.bmp",0,0.345,0
"264","4.bmp",5,0.39445,5
"265","4.bmp",8,0.19687,2
"266","4.bmp",8,0.26144,2
"267","4.bmp",9,0.41844,3
"268","4.bmp",10,0.26262,10
"269","4.bmp",0,0.60789,0
"270","4.bmp",6,0.23009,6
"271","4.bmp",5,0.32761,5
"272","4.bmp",8,0.2813,2
"273","4.bmp",8,0.31543,2
"274","4.bmp",10,1.31369,10
"275","4.bmp",8,0.52582,2
"276","4.bmp",2,0.22643,4
"277","4.bmp",2,0.21339,4
"278","4.bmp",8,0.31242,2
"279","4.bmp",8,0.70605,2
"280","4.bmp",10,0.62466,10
"281","4.bmp",8,0.2299,2
"282","4.bmp",8,0.23119,2
"283","4.bmp",5,0.57462,5
"284","4.bmp",2,0.22287,4
"285","4.bmp",4,0.29419,7
"286","4.bmp",6,0.23079,6
"287","4.bmp",8,0.3615,2
"288","4.bmp",2,0.24661,4
"289","4.bmp",1,0.26292,1
"290","4.bmp",4,0.21223,7
"291","4.bmp",2,0.26271,4
"292","4.bmp",3,0.55867,8
"293","4.bmp",6,0.36133,6
"294","4.bmp",9,0.2137,3
"295","4.bmp",4,0.21333,7
"296","4.bmp",1,0.37787,1
"297","4.bmp",1,0.16299,1
"298","4.bmp",5,0.21379,5
"299","4.bmp",3,0.31242,8
"300","4.bmp",2,0.26294,4
"301","4.bmp",4,0.24683,7
"302","4.bmp",3,0.34499,8
"303","4.bmp",6,0.29675,6
"304","4.bmp",8,0.42763,2
"305","4.bmp",7,0.24289,9
"306","4.bmp",9,0.2325,3
"307","4.bmp",6,0.24628,6
"308","4.bmp",3,0.31192,8
"309","4.bmp",5,0.44449,5
"310","4.bmp",8,0.44362,2
"311","4.bmp",4,0.20143,7
"312","4.bmp",1,0.30956,1
"313","4.bmp",2,0.37755,4
"314","5.bmp",5,0.57417,1
"315","5.bmp",8,0.26286,5
"316","5.bmp",4,0.75523,7
"317","5.bmp",1,0.21362,6
"318","5.bmp",4,0.29556,7
"319","5.bmp",8,0.45973,5
"320","5.bmp",10,0.34642,10
"321","5.bmp",2,0.34441,2
"322","5.bmp",2,0.31323,2
"323","5.bmp",5,0.29596,1
"324","5.bmp",1,0.23035,6
"325","5.bmp",2,0.23039,2
"326","5.bmp",4,0.41075,7
"327","5.bmp",5,0.27931,1
"328","5.bmp",1,0.4436,6
"329","5.bmp",2,0.22977,2
"330","5.bmp",4,0.34482,7
"331","5.bmp",5,0.55861,1
"332","5.bmp",6,0.26326,8
"333","5.bmp",9,0.37869,3
"334","5.bmp",8,0.34497,5
"335","5.bmp",6,0.36116,8
"336","5.bmp",0,0.22981,0
"337","5.bmp",4,0.31262,7
"338","5.bmp",1,0.19725,6
"339","5.bmp",7,0.27921,9
"340","5.bmp",8,0.21327,5
"341","5.bmp",9,0.24632,3
"342","5.bmp",6,0.27994,8
"343","5.bmp",1,0.23009,6
"344","5.bmp",2,0.26283,2
"345","5.bmp",3,0.26259,4
"346","5.bmp",1,0.22995,6
"347","5.bmp",7,0.34195,9
"348","5.bmp",8,0.31245,5
"349","5.bmp",8,0.55843,5
"350","5.bmp",6,0.21223,8
"351","6.bmp",9,0.34538,2
"352","6.bmp",1,0.30392,8
"353","6.bmp",1,0.44373,8
"354","6.bmp",7,0.27855,9
"355","6.bmp",7,0.57468,9
"356","6.bmp",8,0.95241,3
"357","6.bmp",8,0.47392,3
"358","6.bmp",8,0.24615,3
"359","6.bmp",10,0.60796,10
"360","6.bmp",8,0.42708,3
"361","6.bmp",6,0.25925,4
"362","6.bmp",10,0.30782,10
"363","6.bmp",9,0.58968,2
"364","6.bmp",8,1.03516,3
"365","6.bmp",2,0.62437,6
"366","6.bmp",2,0.31287,6
"367","6.bmp",0,0.32887,0
"368","6.bmp",3,0.24388,1
"369","6.bmp",6,0.21355,4
"370","6.bmp",4,0.1972,7
"371","6.bmp",6,0.23033,4
"372","6.bmp",1,0.24631,8
"373","6.bmp",8,0.19734,3
"374","6.bmp",4,0.21429,7
"375","6.bmp",4,0.32967,7
"376","6.bmp",6,0.45988,4
"377","6.bmp",3,0.59012,1
"378","7.bmp",6,0.60776,8
"379","7.bmp",4,0.21367,1
"380","7.bmp",10,0.19919,10
"381","7.bmp",5,2.64403,6
"382","7.bmp",5,0.31528,6
"383","7.bmp",4,0.23029,1
"384","7.bmp",7,0.55751,4
"385","7.bmp",8,1.05174,5
"386","7.bmp",8,0.44348,5
"387","7.bmp",8,0.39552,5
"388","7.bmp",10,0.21532,10
"389","7.bmp",5,0.37749,6
"390","7.bmp",2,0.31248,2
"391","7.bmp",3,0.24675,3
"392","7.bmp",5,0.19724,6
"393","7.bmp",4,0.23015,1
"394","7.bmp",1,0.2303,7
"395","7.bmp",6,0.34782,8
"396","7.bmp",8,0.39421,5
"397","7.bmp",4,0.26286,1
"398","7.bmp",1,0.10329,7
"399","7.bmp",2,0.37814,2
"400","7.bmp",0,0.37814,0
"401","7.bmp",4,0.21208,1
"402","7.bmp",4,0.2951,1
"403","7.bmp",6,0.29601,8
"404","7.bmp",1,0.32906,7
"405","8.bmp",4,0.40755,7
"406","8.bmp",6,0.21356,8
"407","8.bmp",1,0.2135,5
"408","8.bmp",4,0.22995,7
"409","8.bmp",8,0.29539,3
"410","8.bmp",5,0.26271,9
"411","8.bmp",2,0.21364,1
"412","8.bmp",8,0.29674,3
"413","8.bmp",10,0.26181,10
"414","8.bmp",5,0.16896,9
"415","8.bmp",1,0.21318,5
"416","8.bmp",1,0.46008,5
"417","8.bmp",5,0.2303,9
"418","8.bmp",0,0.24382,0
"419","8.bmp",8,0.23012,3
"420","8.bmp",10,0.36232,10
"421","8.bmp",5,0.50951,9
"422","8.bmp",4,0.23027,7
"423","8.bmp",7,0.21346,6
"424","8.bmp",8,0.34409,3
"425","8.bmp",8,0.59132,3
"426","8.bmp",0,0.29558,0
"427","8.bmp",2,0.27953,1
"428","8.bmp",2,0.28041,1
"429","8.bmp",6,0.19899,8
"430","8.bmp",5,0.23151,9
"431","8.bmp",1,0.19737,5
"432","8.bmp",6,0.19717,8
"433","8.bmp",9,0.49304,2
"434","8.bmp",6,0.70604,8
"435","8.bmp",6,0.27876,8
"436","8.bmp",6,0.55856,8
"437","8.bmp",2,0.32864,1
"438","8.bmp",1,0.24657,5
"439","8.bmp",6,0.85443,8
"440","8.bmp",6,0.85391,8
"441","8.bmp",9,0.60815,2
"442","9.bmp",10,0.47626,10
"443","9.bmp",6,0.54247,8
"444","9.bmp",8,0.24631,4
"445","9.bmp",6,0.31226,8
"446","9.bmp",9,0.75562,5
"447","9.bmp",10,0.90369,10
"448","9.bmp",5,0.34109,7
"449","9.bmp",1,0.23093,2
"450","9.bmp",8,0.19901,4
"451","9.bmp",10,0.22998,10
"452","9.bmp",0,0.36145,0
"453","9.bmp",6,0.2305,8
"454","9.bmp",2,0.21368,3
"455","9.bmp",4,0.24606,1
"456","9.bmp",3,0.08218,9
"457","9.bmp",6,0.59116,8
"458","9.bmp",10,0.19531,10
"459","9.bmp",6,0.26309,8
"460","9.bmp",1,0.427,2
"461","9.bmp",5,0.40994,7
"462","9.bmp",2,0.37823,3
"463","9.bmp",6,0.2612,8
"464","9.bmp",5,0.22766,7
"465","9.bmp",3,0.24609,9
"466","9.bmp",8,0.24622,4
"467","9.bmp",4,0.19614,1
"468","9.bmp",2,0.26282,3
"469","9.bmp",7,0.67322,6
"470","9.bmp",7,0.33337,6
"471","9.bmp",0,0.37823,0
"472","9.bmp",4,0.55844,1
"473","9.bmp",4,0.44183,1
"474","9.bmp",2,0.2135,3
"475","10.bmp",2,0.41074,4
"476","10.bmp",2,0.32925,4
"477","10.bmp",4,0.23029,6
"478","10.bmp",7,0.39413,5
"479","10.bmp",10,0.23026,10
"480","10.bmp",7,0.78864,5
"481","10.bmp",4,0.29562,6
"482","10.bmp",2,0.26276,4
"483","10.bmp",4,0.62427,6
"484","10.bmp",7,0.32904,5
"485","10.bmp",10,0.26276,10
"486","10.bmp",6,0.29257,3
"487","10.bmp",8,0.24005,1
"488","10.bmp",8,0.24622,1
"489","10.bmp",1,0.23169,2
"490","10.bmp",2,0.26639,4
"491","10.bmp",5,0.26248,9
"492","10.bmp",5,1.13071,9
"493","10.bmp",5,0.62253,9
"494","10.bmp",8,0.21286,1
"495","10.bmp",8,0.34579,1
"496","10.bmp",2,0.57455,4
"497","10.bmp",2,0.41812,4
"498","10.bmp",4,0.26291,6
"499","10.bmp",0,0.29553,0
"500","10.bmp",9,0.2291,7
"501","10.bmp",5,0.21381,9
"502","10.bmp",2,0.19675,4
"503","10.bmp",1,0.37619,2
"504","10.bmp",8,0.21414,1
"505","10.bmp",6,0.24664,3
"506","10.bmp",9,0.19696,7
"507","10.bmp",1,0.13126,2
"508","10.bmp",2,0.36133,4
"509","10.bmp",1,0.39401,2
"510","10.bmp",1,0.49261,2
"511","10.bmp",0,0.29623,0
"512","10.bmp",2,0.26175,4
"513","10.bmp",6,0.90265,3
"514","10.bmp",9,0.26312,7
"515","11.bmp",5,0.54184,7
"516","11.bmp",8,0.34534,9
"517","11.bmp",8,0.23053,9
"518","11.bmp",1,0.21341,3
"519","11.bmp",2,0.27905,8
"520","11.bmp",2,0.22891,8
"521","11.bmp",5,0.37769,7
"522","11.bmp",9,0.19727,5
"523","11.bmp",10,0.21729,10
"524","11.bmp",2,0.26294,8
"525","11.bmp",3,0.4595,6
"526","11.bmp",2,0.21262,8
"527","11.bmp",0,0.1969,0
"528","11.bmp",5,0.21359,7
"529","11.bmp",6,0.23199,1
"530","11.bmp",9,0.21368,5
"531","11.bmp",8,0.21255,9
"532","11.bmp",3,0.19638,6
"533","11.bmp",1,0.24646,3
"534","11.bmp",7,0.24643,4
"535","11.bmp",5,0.37759,7
"536","11.bmp",6,0.34473,1
"537","11.bmp",2,0.2139,8
"538","11.bmp",1,0.36237,3
"539","11.bmp",1,0.34305,3
"540","11.bmp",2,0.44363,8
"541","11.bmp",4,0.44333,2
"542","11.bmp",5,0.31177,7
"543","11.bmp",1,0.29562,3
"544","11.bmp",0,0.37845,0
"545","11.bmp",2,0.4411,8
"546","11.bmp",5,0.24838,7
"547","11.bmp",2,0.26233,8
"548","11.bmp",2,0.297,8
"549","11.bmp",7,0.19711,4
"550","11.bmp",8,0.4762,9
"551","11.bmp",8,0.36331,9
"552","11.bmp",4,0.29605,2
"553","11.bmp",2,0.2467,8
"554","11.bmp",5,0.39426,7
"555","11.bmp",9,0.21384,5
"556","11.bmp",0,0.29562,0
"557","11.bmp",9,0.36151,5
"558","11.bmp",5,0.2623,7
"559","11.bmp",2,0.24667,8
"560","11.bmp",5,0.46152,7
"561","11.bmp",2,0.41071,8
"562","11.bmp",5,0.32965,7
"563","11.bmp",0,0.37695,0
"564","11.bmp",3,0.22012,6
"565","11.bmp",3,0.23013,6
"566","11.bmp",8,0.19629,9
"567","11.bmp",8,0.2135,9
"568","11.bmp",0,0.21387,0
"569","11.bmp",0,0.29547,0
"570","11.bmp",5,0.45959,7
"571","11.bmp",2,0.23013,8
"572","11.bmp",2,0.29575,8
"573","11.bmp",9,0.34537,5
"574","11.bmp",9,0.34003,5
"575","11.bmp",0,0.05008,0
"576","11.bmp",0,0.47629,0
"577","11.bmp",0,0.2959,0
"578","11.bmp",5,0.21405,7
"579","11.bmp",7,0.1972,4
"580","11.bmp",1,0.27893,3
"581","11.bmp",0,0.24673,0
"582","11.bmp",0,0.2789,0
"583","11.bmp",2,0.43118,8
