"","slide","initialAOI","fixationTime","correctedAOI"
"770","10.bmp",1,0.24741,1
"771","10.bmp",1,0.27969,1
"772","10.bmp",2,0.23001,6
"773","10.bmp",8,0.22983,4
"774","10.bmp",3,0.57486,7
"775","10.bmp",3,0.49216,7
"776","10.bmp",3,0.29559,7
"777","10.bmp",3,0.3266,7
"778","10.bmp",8,0.39514,4
"779","10.bmp",8,0.93536,4
"780","10.bmp",6,0.19748,3
"781","10.bmp",6,0.32755,3
"782","10.bmp",3,0.24524,7
"783","10.bmp",2,0.47629,6
"784","10.bmp",5,0.27954,5
"785","11.bmp",2,0.88721,8
"786","11.bmp",10,0.70972,10
"787","11.bmp",8,0.27899,5
"788","11.bmp",9,0.21384,3
"789","11.bmp",6,0.2139,4
"790","11.bmp",2,0.37827,8
"791","11.bmp",1,0.3598,7
"792","11.bmp",4,0.23038,6
"793","11.bmp",8,0.32828,5
"794","11.bmp",8,0.21396,5
"795","11.bmp",5,0.67371,2
"796","11.bmp",0,0.26273,0
"797","11.bmp",5,0.32855,2
"798","11.bmp",4,0.26294,6
"799","11.bmp",5,0.24673,2
"800","11.bmp",3,0.32877,9
"801","11.bmp",3,0.34393,9
"802","11.bmp",8,0.29608,5
"803","11.bmp",5,0.37775,2
"804","11.bmp",5,0.31201,2
"805","11.bmp",5,0.29575,2
"806","11.bmp",5,0.9686,2
"807","11.bmp",0,0.87027,0
"808","11.bmp",8,0.23001,5
"809","11.bmp",7,0.29565,1
"810","11.bmp",7,0.50934,1
"811","11.bmp",4,0.32318,6
"812","11.bmp",2,0.21365,8
"813","11.bmp",6,0.229,4
"814","11.bmp",6,0.54199,4
"815","11.bmp",5,0.52933,2
"816","11.bmp",8,0.24643,5
"817","11.bmp",6,0.28156,4
"818","11.bmp",6,0.34488,4
"819","11.bmp",9,0.69,3
"820","11.bmp",0,0.64258,0
"821","11.bmp",0,0.51041,0
"822","11.bmp",9,0.50955,3
"823","11.bmp",8,0.3287,5
"824","11.bmp",8,0.57462,5
"825","11.bmp",9,0.37149,3
"826","11.bmp",9,0.62457,3
"827","11.bmp",8,0.24612,5
"828","11.bmp",6,0.36127,4
"829","11.bmp",6,0.72293,4
"830","11.bmp",0,0.21332,0
"831","11.bmp",5,0.45966,2
"832","11.bmp",4,0.24619,6
"833","11.bmp",7,0.24661,1
"834","11.bmp",1,0.24585,7
"835","11.bmp",0,0.24973,0
"836","11.bmp",2,0.22906,8
"837","11.bmp",3,0.21362,9
"838","11.bmp",3,0.83792,9
"839","11.bmp",5,0.22968,2
"840","11.bmp",4,0.2392,6
"841","11.bmp",5,0.2464,2
"842","11.bmp",8,0.49249,5
"843","11.bmp",5,0.36176,2
"844","11.bmp",6,0.93622,4
"845","11.bmp",9,1.00198,3
"846","11.bmp",6,0.47675,4
"847","11.bmp",6,0.34418,4
"848","11.bmp",6,0.65753,4
"849","11.bmp",2,0.26282,8
"850","11.bmp",8,0.47672,5
"851","11.bmp",5,0.44958,2
"852","11.bmp",6,0.32864,4
"853","11.bmp",5,0.45908,2
"854","11.bmp",5,0.49545,2
"855","11.bmp",7,0.42697,1
"856","11.bmp",4,0.37747,6
"857","11.bmp",1,0.23233,7
"858","11.bmp",2,0.21359,8
"859","11.bmp",0,0.22986,0
"860","11.bmp",6,0.19693,4
"861","11.bmp",6,0.24701,4
"862","11.bmp",8,0.31174,5
"863","11.bmp",5,0.28012,2
"864","11.bmp",9,0.70535,3
"865","11.bmp",6,0.22964,4
"866","11.bmp",2,0.7558,8
"867","11.bmp",8,0.27853,5
"868","11.bmp",7,0.34494,1
"869","11.bmp",0,0.27917,0
"870","11.bmp",0,0.2457,0
"871","11.bmp",2,0.39343,8
"872","11.bmp",5,0.29581,2
"873","11.bmp",1,0.70627,7
"874","11.bmp",2,0.29562,8
