"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"362","3.bmp",1,0.47632,2,"Invalid","Invalid"
"363","3.bmp",4,0.8901,4,"Invalid","Invalid"
"364","3.bmp",0,0.44296,0,"Invalid","Invalid"
"365","3.bmp",7,0.73761,7,"Invalid","Invalid"
"366","3.bmp",8,0.31201,5,"Invalid","Invalid"
"367","3.bmp",5,0.93616,9,"Invalid","Invalid"
"368","3.bmp",7,0.47659,7,"Meaningful","Meaningful"
"369","3.bmp",0,0.23035,0,"Invalid","Invalid"
"370","3.bmp",9,0.19745,1,"Invalid","Invalid"
"371","3.bmp",6,0.21341,3,"Meaningful","Meaningful"
"372","3.bmp",2,0.23001,6,"Surface","Surface"
"373","3.bmp",3,0.3284,8,"Invalid","Invalid"
"374","3.bmp",6,1.24936,3,"Invalid","Invalid"
"375","3.bmp",9,0.0983,1,"Meaningful","Meaningful"
"376","3.bmp",6,0.29559,3,"Meaningful","Meaningful"
"377","3.bmp",5,0.90314,9,"Surface","Surface"
"378","3.bmp",8,0.55914,5,"Invalid","Invalid"
"379","3.bmp",4,0.96961,4,"Meaningful","Meaningful"
"380","3.bmp",7,0.13113,7,"Surface","Surface"
"381","3.bmp",8,0.50925,5,"Invalid","Invalid"
"382","3.bmp",0,0.64059,0,"Invalid","Invalid"
"383","3.bmp",8,0.57455,5,"Invalid","Invalid"
"384","3.bmp",4,0.05463,4,"Meaningful","Meaningful"
"385","3.bmp",1,0.21341,2,"Invalid","Invalid"
"386","3.bmp",0,0.24603,0,"Invalid","Invalid"
"387","3.bmp",2,0.88708,6,"Invalid","Invalid"
"388","3.bmp",4,0.62478,4,"Meaningful","Meaningful"
"389","3.bmp",5,0.31293,9,"Invalid","Invalid"
"390","3.bmp",6,0.18097,3,"Surface","Surface"
"391","3.bmp",9,0.21423,1,"Meaningful","Meaningful"
"392","3.bmp",6,0.21335,3,"Meaningful","Meaningful"
"393","3.bmp",3,1.18206,8,"Invalid","Invalid"
"394","3.bmp",6,1.60581,3,"Invalid","Invalid"
"395","3.bmp",9,0.21353,1,"Meaningful","Meaningful"
"396","3.bmp",5,0.29544,9,"Invalid","Invalid"
"397","3.bmp",3,1.13712,8,"Meaningful","Meaningful"
"398","3.bmp",5,0.36179,9,"Meaningful","Meaningful"
"399","3.bmp",1,0.4761,2,"Invalid","Invalid"
"400","3.bmp",8,0.3945,5,"Surface","Surface"
"401","3.bmp",5,0.73932,9,"Invalid","Invalid"
"402","3.bmp",7,0.29611,7,"Meaningful","Meaningful"
"403","3.bmp",5,0.34488,9,"Meaningful","Meaningful"
"404","3.bmp",4,0.50909,4,"Invalid","Invalid"
"405","3.bmp",2,0.83044,6,"Meaningful","Meaningful"
"406","3.bmp",3,0.22974,8,"Invalid","Invalid"
"407","3.bmp",5,0.24622,9,"Meaningful","Meaningful"
"408","3.bmp",7,0.36169,7,"Meaningful","Meaningful"
"409","3.bmp",8,1.34534,5,"Invalid","Invalid"
"410","3.bmp",5,1.18216,9,"Invalid","Invalid"
"411","3.bmp",6,0.24551,3,"Surface","Surface"
"412","3.bmp",3,0.50998,8,"Invalid","Invalid"
"413","3.bmp",0,0.31271,0,"Invalid","Invalid"
"414","3.bmp",4,0.41049,4,"Invalid","Invalid"
"415","3.bmp",5,0.44363,9,"Invalid","Invalid"
"416","3.bmp",9,0.52634,1,"Invalid","Invalid"
"417","3.bmp",4,0.73926,4,"Surface","Surface"
"418","3.bmp",5,0.22971,9,"Invalid","Invalid"
"419","3.bmp",8,0.26138,5,"Invalid","Invalid"
"420","3.bmp",4,0.64014,4,"Meaningful","Meaningful"
"421","3.bmp",5,0.29544,9,"Invalid","Invalid"
"422","3.bmp",0,0.36151,0,"Invalid","Invalid"
"423","3.bmp",1,0.21585,2,"Invalid","Invalid"
"424","4.bmp",4,0.62457,3,"Invalid","Invalid"
"425","4.bmp",5,0.62473,1,"Meaningful","Meaningful"
"426","4.bmp",7,0.19705,9,"Invalid","Invalid"
"427","4.bmp",5,0.77222,1,"Invalid","Invalid"
"428","4.bmp",6,0.8045,8,"Invalid","Invalid"
"429","4.bmp",5,0.57532,1,"Invalid","Invalid"
"430","4.bmp",3,0.0675,5,"Invalid","Invalid"
"431","4.bmp",0,0.147,0,"Invalid","Invalid"
"432","4.bmp",3,0.08258,5,"Invalid","Invalid"
"433","4.bmp",5,0.54276,1,"Invalid","Invalid"
"434","4.bmp",3,0.13144,5,"Invalid","Invalid"
"435","4.bmp",0,0.47503,0,"Invalid","Invalid"
"436","4.bmp",5,0.52585,1,"Invalid","Invalid"
"437","4.bmp",2,0.8231,2,"Meaningful","Meaningful"
"438","4.bmp",5,0.96841,1,"Meaningful","Meaningful"
"439","4.bmp",0,0.14774,0,"Invalid","Invalid"
"440","4.bmp",5,0.6076,1,"Invalid","Invalid"
"441","4.bmp",0,0.21426,0,"Invalid","Invalid"
"442","4.bmp",5,0.9371,1,"Invalid","Invalid"
"443","4.bmp",0,0.22745,0,"Invalid","Invalid"
"444","4.bmp",3,1.21359,5,"Invalid","Invalid"
"445","4.bmp",0,0.24664,0,"Invalid","Invalid"
"446","4.bmp",3,0.19714,5,"Invalid","Invalid"
"447","4.bmp",1,0.22986,7,"Invalid","Invalid"
"448","4.bmp",3,0.77698,5,"Invalid","Invalid"
"449","4.bmp",6,0.66892,8,"Surface","Surface"
"450","4.bmp",3,0.26285,5,"Surface","Surface"
"451","4.bmp",2,0.23224,2,"Surface","Surface"
"452","4.bmp",3,0.26312,5,"Surface","Surface"
"453","4.bmp",1,0.2627,7,"Invalid","Invalid"
"454","4.bmp",5,0.41083,1,"Surface","Surface"
"455","4.bmp",1,0.2464,7,"Surface","Surface"
"456","4.bmp",7,0.95306,9,"Meaningful","Meaningful"
"457","4.bmp",9,0.47654,4,"Invalid","Invalid"
"458","4.bmp",4,0.39273,3,"Invalid","Invalid"
