"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"335","9.bmp",1,0.34505,6,"Meaningful","Meaningful"
"336","9.bmp",4,0.55788,1,"Surface","Surface"
"337","9.bmp",1,0.64133,6,"Surface","Surface"
"338","9.bmp",0,0.31235,0,"Invalid","Invalid"
"339","9.bmp",8,0.31317,4,"Invalid","Invalid"
"340","9.bmp",1,0.65709,6,"Invalid","Invalid"
"341","9.bmp",9,0.19743,9,"Invalid","Invalid"
"342","9.bmp",4,0.24731,1,"Invalid","Invalid"
"343","9.bmp",5,0.75571,3,"Surface","Surface"
"344","9.bmp",10,0.31238,10,"Invalid","Invalid"
"345","9.bmp",5,0.54236,3,"Invalid","Invalid"
"346","9.bmp",0,0.27931,0,"Invalid","Invalid"
"347","9.bmp",8,0.51001,4,"Invalid","Invalid"
"348","9.bmp",10,0.22993,10,"Invalid","Invalid"
"349","9.bmp",8,0.93668,4,"Invalid","Invalid"
"350","9.bmp",5,0.26282,3,"Invalid","Invalid"
"351","9.bmp",4,0.64188,1,"Surface","Surface"
"352","9.bmp",1,0.21254,6,"Surface","Surface"
"353","9.bmp",4,0.24652,1,"Surface","Surface"
"354","9.bmp",5,0.21364,3,"Surface","Surface"
"355","9.bmp",2,0.04922,7,"Invalid","Invalid"
"356","9.bmp",7,0.21367,2,"Invalid","Invalid"
"357","9.bmp",6,0.31206,8,"Surface","Surface"
"358","9.bmp",3,0.2635,5,"Surface","Surface"
"359","9.bmp",6,0.36119,8,"Surface","Surface"
"360","9.bmp",7,0.04881,2,"Surface","Surface"
"361","9.bmp",8,0.55953,4,"Invalid","Invalid"
"362","9.bmp",6,0.47595,8,"Invalid","Invalid"
"363","9.bmp",3,0.19731,5,"Surface","Surface"
"364","9.bmp",2,0.21114,7,"Invalid","Invalid"
"365","9.bmp",0,0.29604,0,"Invalid","Invalid"
"366","9.bmp",8,0.22977,4,"Invalid","Invalid"
"367","9.bmp",9,0.24698,9,"Surface","Surface"
"368","9.bmp",2,0.19679,7,"Surface","Surface"
"369","9.bmp",8,1.00384,4,"Surface","Surface"
"370","9.bmp",9,0.52539,9,"Surface","Surface"
"371","10.bmp",2,1.90793,4,"Invalid","Invalid"
"372","10.bmp",1,0.26268,6,"Invalid","Invalid"
"373","10.bmp",2,0.23105,4,"Invalid","Invalid"
"374","10.bmp",8,0.24582,1,"Invalid","Invalid"
"375","10.bmp",10,0.31194,10,"Invalid","Invalid"
"376","10.bmp",1,0.31346,6,"Invalid","Invalid"
"377","10.bmp",2,0.27895,4,"Invalid","Invalid"
"378","10.bmp",1,0.55678,6,"Invalid","Invalid"
"379","10.bmp",5,0.49405,5,"Surface","Surface"
"380","10.bmp",8,0.49378,1,"Invalid","Invalid"
"381","10.bmp",5,0.42683,5,"Invalid","Invalid"
"382","10.bmp",10,0.19688,10,"Invalid","Invalid"
"383","10.bmp",0,1.34629,0,"Invalid","Invalid"
"384","10.bmp",1,0.21101,6,"Invalid","Invalid"
"385","10.bmp",5,0.19719,5,"Surface","Surface"
"386","10.bmp",6,0.24651,3,"Surface","Surface"
"387","10.bmp",5,0.22971,5,"Surface","Surface"
"388","10.bmp",1,0.21384,6,"Surface","Surface"
"389","10.bmp",2,0.3119,4,"Invalid","Invalid"
"390","10.bmp",4,0.29543,2,"Surface","Surface"
"391","10.bmp",1,0.31207,6,"Invalid","Invalid"
"392","11.bmp",5,0.2133,7,"Invalid","Invalid"
"393","11.bmp",6,0.26276,5,"Invalid","Invalid"
"394","11.bmp",8,0.21373,2,"Invalid","Invalid"
"395","11.bmp",10,0.32886,10,"Invalid","Invalid"
"396","11.bmp",9,0.34334,1,"Invalid","Invalid"
"397","11.bmp",10,0.2628,10,"Invalid","Invalid"
"398","11.bmp",4,0.19917,6,"Invalid","Invalid"
"399","11.bmp",1,0.32874,4,"Invalid","Invalid"
"400","11.bmp",0,0.2511,0,"Invalid","Invalid"
"401","11.bmp",5,0.62436,7,"Invalid","Invalid"
"402","11.bmp",1,0.26247,4,"Invalid","Invalid"
"403","11.bmp",7,0.57144,8,"Surface","Surface"
"404","11.bmp",8,0.24594,2,"Invalid","Invalid"
"405","11.bmp",9,0.19662,1,"Surface","Surface"
"406","11.bmp",5,0.21368,7,"Surface","Surface"
"407","11.bmp",1,0.2301,4,"Invalid","Invalid"
"408","11.bmp",2,0.33099,3,"Surface","Surface"
"409","11.bmp",5,0.44376,7,"Invalid","Invalid"
"410","11.bmp",6,0.32906,5,"Invalid","Invalid"
"411","11.bmp",5,0.27965,7,"Invalid","Invalid"
"412","11.bmp",8,0.26259,2,"Surface","Surface"
"413","11.bmp",9,0.24698,1,"Surface","Surface"
"414","11.bmp",6,0.24725,5,"Invalid","Invalid"
"415","11.bmp",7,0.27914,8,"Invalid","Invalid"
"416","11.bmp",4,0.24655,6,"Invalid","Invalid"
"417","11.bmp",6,0.19672,5,"Surface","Surface"
"418","11.bmp",4,0.75299,6,"Surface","Surface"
"419","11.bmp",7,0.87106,8,"Invalid","Invalid"
"420","11.bmp",8,0.2627,2,"Invalid","Invalid"
"421","11.bmp",2,0.19739,3,"Invalid","Invalid"
"422","11.bmp",3,0.31241,9,"Invalid","Invalid"
"423","11.bmp",1,0.23056,4,"Invalid","Invalid"
"424","11.bmp",8,1.16712,2,"Invalid","Invalid"
"425","11.bmp",9,0.21405,1,"Surface","Surface"
"426","11.bmp",5,0.21359,7,"Surface","Surface"
"427","11.bmp",8,0.59158,2,"Surface","Surface"
"428","11.bmp",9,0.69589,1,"Surface","Surface"
"429","11.bmp",5,0.42743,7,"Surface","Surface"
"430","11.bmp",8,0.73636,2,"Surface","Surface"
"431","11.bmp",9,0.72351,1,"Surface","Surface"
"432","11.bmp",5,0.65765,7,"Surface","Surface"
"433","11.bmp",6,0.21347,5,"Invalid","Invalid"
"434","11.bmp",8,1.69213,2,"Invalid","Invalid"
"435","11.bmp",0,0.41049,0,"Invalid","Invalid"
"436","11.bmp",8,0.22977,2,"Invalid","Invalid"
"437","11.bmp",2,0.09854,3,"Invalid","Invalid"
"438","11.bmp",3,0.28015,9,"Invalid","Invalid"
"439","11.bmp",8,0.24582,2,"Invalid","Invalid"
"440","11.bmp",5,0.9187,7,"Surface","Surface"
"441","11.bmp",6,0.36166,5,"Invalid","Invalid"
"442","11.bmp",0,0.37744,0,"Invalid","Invalid"
